"sample","PC1","PC2","PC3","PC4","group"
"IRIS_313-11558",0.0140026821212254,-0.002832263385128,-0.00124126798261502,-0.00152055891715694,"3K-RGP reference (unlabelled)"
"IRIS_313-11561",0.013939861555449,0.00438566133629459,0.000710530411138812,-0.00135280782085394,"3K-RGP reference (unlabelled)"
"IRIS_313-11563",0.0129350850746235,0.00392608695362717,0.000869718125004102,-0.00121719706479698,"3K-RGP reference (unlabelled)"
"IRIS_313-11564",-0.0193096048263867,0.0102100619820607,-0.017946953345713,-0.095165474106523,"3K-RGP reference (unlabelled)"
"IRIS_313-11565",0.0133896238769968,0.00741518438244357,0.000540637427458694,-0.0010482144138303,"3K-RGP reference (unlabelled)"
"IRIS_313-11566",0.0148014970257093,-0.000207870029866938,0.000753440657682432,0.00040567175913179,"3K-RGP reference (unlabelled)"
"IRIS_313-11567",-0.016829485479541,0.0177425259633721,-0.0230615798324576,-0.128003924170536,"3K-RGP reference (unlabelled)"
"IRIS_313-11568",0.0150226891920106,-0.00869683882254874,0.00210867358354546,0.00245141587134443,"3K-RGP reference (unlabelled)"
"IRIS_313-11570",0.00867026939764387,-0.00812181518303464,0.00497146175818816,0.00320576229514586,"3K-RGP reference (unlabelled)"
"IRIS_313-11571",-0.0280502883504577,-0.00582536479296135,0.0440761765260008,-0.00488709324214088,"3K-RGP reference (unlabelled)"
"IRIS_313-11572",0.014543537934778,-0.00794169671375267,0.00186143205959168,0.00140458295794534,"3K-RGP reference (unlabelled)"
"IRIS_313-11573",0.0142256956029993,-0.00690096082925444,0.00145595197912876,0.00107121294082557,"3K-RGP reference (unlabelled)"
"IRIS_313-11574",-0.0285083628930058,-0.00573634485726536,0.0455799569736174,-0.00463754370087596,"3K-RGP reference (unlabelled)"
"IRIS_313-11575",-0.0285777669812244,-0.0049600011003675,0.0376566790043295,-0.00593419304395874,"3K-RGP reference (unlabelled)"
"IRIS_313-11576",0.0130717020095865,-0.00776881636831523,0.00256612658613839,-0.000743831938643997,"3K-RGP reference (unlabelled)"
"IRIS_313-11577",0.0140035647919997,-0.00746255703532357,0.00177917899804928,0.000914283740130799,"3K-RGP reference (unlabelled)"
"IRIS_313-11578",-0.0273144852759299,-0.00532352394203151,0.0421753035117476,-0.00470282995907841,"3K-RGP reference (unlabelled)"
"IRIS_313-11579",0.0133011086771484,-0.00772385632106737,0.00291750234947391,0.00306644063866355,"3K-RGP reference (unlabelled)"
"IRIS_313-11580",0.0128803365268633,-0.0080880805077405,0.00244119100184066,-0.000730226776707285,"3K-RGP reference (unlabelled)"
"IRIS_313-11582",-0.0273528937589275,-0.00554304632534807,0.0425484007063698,-0.00477510842608575,"3K-RGP reference (unlabelled)"
"IRIS_313-11584",-0.0278460079381412,-0.0052932165364271,0.0427144772572927,-0.00478072113037229,"3K-RGP reference (unlabelled)"
"IRIS_313-11585",0.0125160321660072,-0.00847836199167486,0.00298433970970214,0.00297171293198856,"3K-RGP reference (unlabelled)"
"IRIS_313-11586",-0.0298356327218672,-0.00601037297990934,0.0521260928846705,-0.00215167994617072,"3K-RGP reference (unlabelled)"
"IRIS_313-11588",0.0130223267861935,-0.00966104889205335,0.000391000189417273,-0.00201999532333206,"3K-RGP reference (unlabelled)"
"IRIS_313-11591",9.85298204354181e-05,-0.00731390460215268,-0.0117758496874728,0.000416410931427999,"3K-RGP reference (unlabelled)"
"IRIS_313-11594",0.014938211496781,-0.00876522941452357,0.000562064382640104,0.000411834669501178,"3K-RGP reference (unlabelled)"
"IRIS_313-11595",0.00142469988068332,0.0584190592856936,0.0054617781653633,0.0149685017728104,"3K-RGP reference (unlabelled)"
"IRIS_313-11596",0.0093825203995296,0.0200115392973156,0.00283816133156148,0.00735520058140388,"indx"
"IRIS_313-11597",0.0128321926036445,0.00174543557372744,0.000881260640317695,0.000334424648454444,"ind2"
"IRIS_313-11598",0.0091490730583877,0.0352890570283215,0.0032751605141274,0.00989067566950282,"3K-RGP reference (unlabelled)"
"IRIS_313-11599",0.0146611763267358,-0.00429818879164028,-0.000103168523755371,-0.00163611672513332,"ind2"
"IRIS_313-11600",0.0133129983866122,-0.00234508572663683,0.000393027838268879,0.000693748451135074,"ind2"
"IRIS_313-11602",0.00353339712553353,0.0636746126498238,0.00485790598433405,0.0146572682014458,"aus"
"IRIS_313-11603",0.00257442112036456,0.0679464939371486,0.00406721956056227,0.0142577815856583,"3K-RGP reference (unlabelled)"
"IRIS_313-11604",0.0042240631934966,0.0647854787973961,0.00428531140768707,0.0151349327386117,"aus"
"IRIS_313-11606",0.0131939223026515,-0.0029373070386542,0.000996263388686294,0.000103703078814839,"3K-RGP reference (unlabelled)"
"IRIS_313-11607",0.0150730645225614,-0.000864917500407977,-0.000142192383687675,-0.000387844818905649,"3K-RGP reference (unlabelled)"
"IRIS_313-11608",0.0121667269992032,-0.00815166060739551,-0.000923626667072112,-0.000732863939112068,"3K-RGP reference (unlabelled)"
"IRIS_313-11609",0.0145311913439708,-0.00944618233216656,-0.00130891875524394,-0.0011143276374237,"3K-RGP reference (unlabelled)"
"IRIS_313-11610",0.0121960861625762,-0.00885555062541777,-0.00090461477345643,-0.0014450473217362,"3K-RGP reference (unlabelled)"
"IRIS_313-11611",-0.0242789838627915,-0.00287088810284557,-0.0341687775186109,0.0125826337563173,"3K-RGP reference (unlabelled)"
"IRIS_313-11615",0.0153315296590248,-0.00705890115753656,-0.00107435314423516,-0.00222166529015701,"3K-RGP reference (unlabelled)"
"IRIS_313-11616",0.00830527494579568,0.0269898482156176,0.000995812910334451,0.00757037747524356,"admix"
"IRIS_313-11617",0.00331325634579766,0.0508415763162348,0.00245160013753042,0.0117586947827749,"3K-RGP reference (unlabelled)"
"IRIS_313-11618",0.00472706684486981,0.0591420126203911,0.00374261111813929,0.0136099540431223,"aus"
"IRIS_313-11619",0.00339107109836467,0.0627775661634197,0.00411376708788986,0.0141367161165953,"3K-RGP reference (unlabelled)"
"IRIS_313-11620",0.00300526236382716,0.0565655521910515,0.0032580193997187,0.0143373966533845,"aus"
"IRIS_313-11621",0.0150385359634943,-0.00918772227333283,0.00036754673121695,-0.000541266803206202,"indx"
"IRIS_313-11622",0.0149712762236476,-0.00814350963906038,0.00315956237375766,0.00289872520198069,"3K-RGP reference (unlabelled)"
"IRIS_313-11623",-0.0266668601956186,-0.00383856066791026,-0.00926657752569333,-0.00358641761484409,"3K-RGP reference (unlabelled)"
"IRIS_313-11624",0.0152961022151021,-0.00862502601895945,0.00259370246510532,0.00349382591481108,"3K-RGP reference (unlabelled)"
"IRIS_313-11625",-0.0119407150965147,0.019734815521662,-0.0162114475249036,-0.0959771571878022,"3K-RGP reference (unlabelled)"
"IRIS_313-11626",-0.0166192325584954,0.0142768566800007,-0.0175539148564889,-0.0871907234268476,"3K-RGP reference (unlabelled)"
"IRIS_313-11627",-0.0158659808395602,0.0173224726321113,-0.017929379154264,-0.0971829254563467,"3K-RGP reference (unlabelled)"
"IRIS_313-11628",-0.000605468239547697,0.0180674286545361,-0.00411943109711817,-0.02807395689987,"3K-RGP reference (unlabelled)"
"IRIS_313-11629",0.00473581460944467,0.0612923197931686,0.00336131345363764,0.0148348601188318,"3K-RGP reference (unlabelled)"
"IRIS_313-11630",-0.0154498382730316,0.0181795739460097,-0.0206690436882903,-0.108863387847501,"3K-RGP reference (unlabelled)"
"IRIS_313-11632",-0.0151500048836157,0.0183985096490045,-0.0201968048963739,-0.106138474347016,"3K-RGP reference (unlabelled)"
"IRIS_313-11635",0.0162066774796479,-0.00927170087273843,-0.000807325770535543,-0.000953948583505026,"3K-RGP reference (unlabelled)"
"IRIS_313-11636",0.00532065039054133,0.0695256092314569,0.00490293882287,0.0171854285065438,"aus"
"IRIS_313-11638",0.0153683965203075,0.00186455044326217,0.000641135485937573,0.000385373238477311,"ind2"
"IRIS_313-11639",0.014244893470489,-0.00496110714892742,0.0012760051854191,0.00182499909224046,"indx"
"IRIS_313-11640",0.0151058898288881,0.00104509864814301,0.000657615417471188,-0.000106528130127872,"3K-RGP reference (unlabelled)"
"IRIS_313-11641",0.0146386817672593,-0.001584431746126,0.00137533572022776,-0.000159642604138716,"ind2"
"IRIS_313-11642",0.015133600315166,-0.00131882467363754,0.000420869545470236,-0.00184751616246564,"3K-RGP reference (unlabelled)"
"IRIS_313-11643",0.0128089050943675,0.0130606832344103,0.00326136257745167,0.00654470998738564,"3K-RGP reference (unlabelled)"
"IRIS_313-11644",0.0130265280213828,0.00736925909764594,0.000906080450421002,0.00015492500029152,"3K-RGP reference (unlabelled)"
"IRIS_313-11645",0.0146633409534324,0.00367009507777587,0.00133869046325752,0.00244889511165372,"3K-RGP reference (unlabelled)"
"IRIS_313-11646",0.0157965678629576,-0.00314275497209928,-0.000388615272759995,-0.000109838312868889,"ind2"
"IRIS_313-11647",0.0138809685657807,0.00426760674690788,0.000964882820607405,0.00215424534439787,"ind2"
"IRIS_313-11648",0.0154177119034606,-0.00119453497175686,-0.000112917230550235,-0.00142582476285222,"ind2"
"IRIS_313-11650",0.00839447984507278,0.00280491872789365,-0.00473941954172192,-0.0279515557429394,"3K-RGP reference (unlabelled)"
"IRIS_313-11651",-0.030304529788252,-0.00609580717747031,0.0378822512110978,0.00244806265416157,"3K-RGP reference (unlabelled)"
"IRIS_313-11652",-0.0286141245093214,-0.00567190925161185,0.0436513287019011,-0.00464453282482108,"3K-RGP reference (unlabelled)"
"IRIS_313-11653",-0.0301188700666933,-0.00634571826469498,0.0454874067268443,0.00118437640231599,"3K-RGP reference (unlabelled)"
"IRIS_313-11654",-0.0301684646438023,-0.00598013820010123,0.0400028835958597,0.00328496478744266,"3K-RGP reference (unlabelled)"
"IRIS_313-11655",-0.0288182546397369,-0.00571202583530393,0.0236941904433012,0.00181839202302011,"3K-RGP reference (unlabelled)"
"IRIS_313-11656",0.0135306627152893,-0.00791995343572513,0.00112053376146049,-0.000413639188386492,"3K-RGP reference (unlabelled)"
"IRIS_313-11657",0.0147554592948031,0.0026317286842181,0.000215915349981718,-0.00132054191529375,"3K-RGP reference (unlabelled)"
"IRIS_313-11658",-0.0285832111405014,-0.00398784167211834,-0.040408189518813,0.0174212809563979,"3K-RGP reference (unlabelled)"
"IRIS_313-11659",-0.0284763746626871,-0.00470944923098561,-0.0409908584879281,0.0176184532509159,"3K-RGP reference (unlabelled)"
"IRIS_313-11660",-0.0276364836130856,-0.00487861659133848,-0.0355035110738838,0.0173540396605613,"3K-RGP reference (unlabelled)"
"IRIS_313-11661",-0.0304342357265479,-0.00666593239164675,0.0454444552264503,0.00347257134778671,"3K-RGP reference (unlabelled)"
"IRIS_313-11663",0.010928569372725,0.0293209438029249,0.00142014942933565,0.00530104703978673,"3K-RGP reference (unlabelled)"
"IRIS_313-11664",0.0155602556921348,-0.00938216877324779,0.000865740152246612,0.00115742581784538,"3K-RGP reference (unlabelled)"
"IRIS_313-11665",0.0151125811176057,-0.00915702307524999,0.002434615004819,0.00256848823260167,"3K-RGP reference (unlabelled)"
"IRIS_313-11666",0.01430348300518,-0.0064081577713547,0.00270116479183298,0.00173693250027418,"3K-RGP reference (unlabelled)"
"IRIS_313-11667",0.015436750807048,-0.00891427839424648,0.00201744451201641,0.00271350104189349,"3K-RGP reference (unlabelled)"
"IRIS_313-11668",0.0137918383127716,-0.00787413142914785,0.00341295911318822,0.00212872150175126,"3K-RGP reference (unlabelled)"
"IRIS_313-11669",0.0111752964966492,-0.00844617335066121,0.00579726013497699,0.000778883559759609,"3K-RGP reference (unlabelled)"
"IRIS_313-11671",0.0151279357287835,0.00672702497460038,0.000746746704982201,0.000838248141151334,"3K-RGP reference (unlabelled)"
"IRIS_313-11672",-0.0300985269810332,-0.00637587307269321,0.0531544746487583,0.000446007459684875,"3K-RGP reference (unlabelled)"
"IRIS_313-11673",-0.0268857073241115,-0.00494222061209342,-0.0385199497633009,0.0183273025888933,"3K-RGP reference (unlabelled)"
"IRIS_313-11674",0.0158353706737501,-0.00874315524231424,-0.00157412978610231,-0.00102461139289843,"3K-RGP reference (unlabelled)"
"IRIS_313-11676",0.0151584326725874,-0.00940466883778006,-0.000595968960234501,-0.00133972893098419,"3K-RGP reference (unlabelled)"
"IRIS_313-11677",0.0144368221927642,-0.00606070352655536,-0.000263754337982772,0.00018359898061383,"3K-RGP reference (unlabelled)"
"IRIS_313-11678",0.0148333870241382,-0.00966000699178247,-0.000496598037226092,-0.000907844876825326,"3K-RGP reference (unlabelled)"
"IRIS_313-11679",0.0158126942178713,-0.0104718303994438,-0.00116463065737377,-0.00113973890157364,"3K-RGP reference (unlabelled)"
"IRIS_313-11680",0.0158624508205782,-0.0101294227737503,-0.000661603330969577,-0.000576035469435105,"3K-RGP reference (unlabelled)"
"IRIS_313-11681",0.0135512171251267,-0.00432270212883617,-0.00160227818147208,-0.00116325876767406,"3K-RGP reference (unlabelled)"
"IRIS_313-11682",0.0144787046746204,-0.00946977235297678,-0.000244530281540235,-0.000864923695100392,"3K-RGP reference (unlabelled)"
"IRIS_313-11683",0.0161404660487361,-0.00993426067311699,-0.00101885248345098,-0.00185150053059583,"3K-RGP reference (unlabelled)"
"IRIS_313-11684",0.0164381315343408,-0.010317660526348,-0.00149424293927248,-0.00136970825101881,"3K-RGP reference (unlabelled)"
"IRIS_313-11685",0.0154385032201356,-0.0102136882206308,-0.00103723623245849,-0.000934697939616129,"3K-RGP reference (unlabelled)"
"IRIS_313-11686",0.0154745324918883,-0.0102412852123249,-0.00090908857969524,-0.00023006505521348,"3K-RGP reference (unlabelled)"
"IRIS_313-11687",0.0163539064185002,-0.00955751679419069,-0.0012366105860585,-0.00146948374520084,"3K-RGP reference (unlabelled)"
"IRIS_313-11688",0.0158243126374546,-0.00972354989924796,-0.000389266250171924,-0.00137924176486773,"3K-RGP reference (unlabelled)"
"IRIS_313-11689",-0.0308740364118287,-0.00652474310721739,0.0541203348796284,0.000792161724552115,"3K-RGP reference (unlabelled)"
"IRIS_313-11690",-0.00715278101009919,-0.00405045459882532,-0.00129197732895108,-0.00524187522742311,"3K-RGP reference (unlabelled)"
"IRIS_313-11691",-0.0264278307345111,-0.00248903719286497,-0.0048434837790063,-0.00821838972919693,"3K-RGP reference (unlabelled)"
"IRIS_313-11692",0.0149884659020833,-0.00894924394477376,0.00263347950894731,0.0025567462904719,"3K-RGP reference (unlabelled)"
"IRIS_313-11693",0.0133788543872245,-0.00655804002127087,0.0011036559951686,0.00127322133596182,"3K-RGP reference (unlabelled)"
"IRIS_313-11694",0.0126382637591551,-0.00623247652712544,0.00175959673626755,0.000858627578557692,"3K-RGP reference (unlabelled)"
"IRIS_313-11695",0.0138443920580224,-0.00900276656626262,0.00257372414802621,0.00182075140650019,"3K-RGP reference (unlabelled)"
"IRIS_313-11698",-0.0174028534215647,0.0152036835675551,-0.0192210282207133,-0.106534531229918,"3K-RGP reference (unlabelled)"
"IRIS_313-11700",0.0154075844652304,-0.00972225585394426,-0.000602172227863223,-0.000252575455899344,"3K-RGP reference (unlabelled)"
"IRIS_313-11702",-0.0296445701029767,-0.00650640927150007,0.0373516640909047,0.00432010460687996,"3K-RGP reference (unlabelled)"
"IRIS_313-11704",0.0136699093440891,-0.00482239705359944,-0.00138125357359448,-0.00122554020963743,"3K-RGP reference (unlabelled)"
"IRIS_313-11705",0.0147877505328308,-0.00976825783119888,-0.00104628305690715,-0.000419911107250987,"3K-RGP reference (unlabelled)"
"IRIS_313-11706",0.013640883855801,-0.00867869232428406,-0.00198757479963709,-0.00477475905700403,"3K-RGP reference (unlabelled)"
"IRIS_313-11707",0.0160478498456038,-0.00924844083794447,-0.00146216627087498,-0.00156332972640147,"3K-RGP reference (unlabelled)"
"IRIS_313-11708",0.0158932484624357,-0.00999090133384166,-0.00153055242909242,-0.00120912850931814,"3K-RGP reference (unlabelled)"
"IRIS_313-11709",0.0154344136924221,-0.00984271938831172,-0.00221647461205159,-0.0022567197867954,"3K-RGP reference (unlabelled)"
"IRIS_313-11710",0.0162411514284408,-0.00988141688049163,-0.0015705790492204,-0.000528620738149906,"3K-RGP reference (unlabelled)"
"IRIS_313-11711",0.0155290335542494,-0.00962443676017053,-0.000758757112992371,-0.000338940004142203,"3K-RGP reference (unlabelled)"
"IRIS_313-11712",0.00555203232482944,0.0684145109218832,0.00509345199190325,0.0185148911780153,"aus"
"IRIS_313-11713",0.0125274694388886,-0.00794054042345431,0.000938661141841506,-0.000228897814483697,"3K-RGP reference (unlabelled)"
"IRIS_313-11714",0.00195081594793354,-0.00635022817645249,-0.00267741465956478,0.00632818765364713,"3K-RGP reference (unlabelled)"
"IRIS_313-11716",0.0132546937595157,-0.00513831127870618,-0.00193360409125312,0.000485240686249982,"3K-RGP reference (unlabelled)"
"IRIS_313-11717",0.0162070663034543,-0.00970427600929427,-0.000310991661453156,-0.000460030064753354,"3K-RGP reference (unlabelled)"
"IRIS_313-11719",0.0160088755947954,-0.00946192879445854,-0.000622572969671966,0.000363590498594693,"3K-RGP reference (unlabelled)"
"IRIS_313-11720",0.0163503120849612,-0.0104491627369521,-0.00122907676730141,-0.00105387758711194,"3K-RGP reference (unlabelled)"
"IRIS_313-11721",0.0154716505728641,-0.00936684305390015,-0.000449864626406609,-0.000598527464736118,"3K-RGP reference (unlabelled)"
"IRIS_313-11722",0.0155201311053925,-0.00838187671567046,0.00107654063398341,0.000662388704166141,"3K-RGP reference (unlabelled)"
"IRIS_313-11723",0.0147654696719902,-0.00227492425685552,-0.000501341189208106,-0.00269401287395519,"3K-RGP reference (unlabelled)"
"IRIS_313-11724",0.0154534513044891,-0.00747080794162008,-0.00170873775770126,-0.00236506873632224,"3K-RGP reference (unlabelled)"
"IRIS_313-11725",-0.0305785578310997,-0.00632402803093029,0.0536561275328024,0.000242297183353156,"3K-RGP reference (unlabelled)"
"IRIS_313-11726",0.0135532947996938,-0.0083734599514954,0.00230854528383365,0.000649256953364128,"3K-RGP reference (unlabelled)"
"IRIS_313-11727",0.0151285012730632,-0.00913768655686304,0.00202018697698995,0.00195911320526138,"3K-RGP reference (unlabelled)"
"IRIS_313-11728",0.0166161691355312,-0.00972827053946838,0.000205160108753288,-0.000317592686250992,"3K-RGP reference (unlabelled)"
"IRIS_313-11729",0.0140747244021324,-0.00826001178666708,0.00172137090188506,0.00173665912781099,"3K-RGP reference (unlabelled)"
"IRIS_313-11730",0.0142474751624302,-0.00918736383223881,0.00223329320335918,0.00187961870646579,"3K-RGP reference (unlabelled)"
"IRIS_313-11731",0.0148034818207727,-0.00934198122437526,0.00224298100979014,0.0010700421290212,"3K-RGP reference (unlabelled)"
"IRIS_313-11732",0.0148544413131694,-0.00889948636434484,0.00268791937661061,0.00182301299081927,"3K-RGP reference (unlabelled)"
"IRIS_313-11733",0.0144660965670971,-0.00966736858678289,0.00250179011735443,0.00290710157705231,"3K-RGP reference (unlabelled)"
"IRIS_313-11734",0.015136898780144,-0.00798453801456463,0.00244565372030676,0.00244098462597001,"3K-RGP reference (unlabelled)"
"IRIS_313-11735",0.0131297642475113,-0.00612493715486523,0.000722646640216387,-0.000134798920353463,"3K-RGP reference (unlabelled)"
"IRIS_313-11736",-0.0275102832838955,-0.004222498235148,-0.039293168437307,0.0195353805378339,"3K-RGP reference (unlabelled)"
"IRIS_313-11737",0.00424660157502233,0.0535925579733379,0.0033951281511464,0.0138483469401354,"aus"
"IRIS_313-11738",0.0147782996337645,0.00138401817741709,0.000599293706837136,0.000429555770161155,"ind2"
"IRIS_313-11739",-0.0278406167347404,-0.00526033814357764,-0.0381205774676028,0.0192138296801175,"3K-RGP reference (unlabelled)"
"IRIS_313-11740",0.0153655371461769,-0.00783517287159883,-0.000172874100138363,0.000405922722879172,"3K-RGP reference (unlabelled)"
"IRIS_313-11741",0.0147701098489911,0.00363823437525981,0.00136067627877855,0.00146422521114002,"3K-RGP reference (unlabelled)"
"IRIS_313-11742",0.00481162004257782,0.0718879540003131,0.00466694328458137,0.0145470399374695,"aus"
"IRIS_313-11743",-0.0161344971613143,0.0136873257800924,-0.0152822674990971,-0.087845978598352,"3K-RGP reference (unlabelled)"
"IRIS_313-11744",0.0136445765375968,-0.00865411714334306,0.00114336206851924,0.000477093363798558,"3K-RGP reference (unlabelled)"
"IRIS_313-11745",0.0152037160275495,-0.00760578925872032,0.00275645880784673,0.00279599046668557,"3K-RGP reference (unlabelled)"
"IRIS_313-11746",0.0148281840957711,-0.00945701880690391,0.00154772867065919,0.00262577947775609,"3K-RGP reference (unlabelled)"
"IRIS_313-11747",0.0156153003773882,-0.00815960254980891,0.0021846657886555,0.00148799536294232,"3K-RGP reference (unlabelled)"
"IRIS_313-11748",0.014045318225483,-0.00837653787800802,0.00187962948091927,-0.000622840550441924,"3K-RGP reference (unlabelled)"
"IRIS_313-11750",0.0158808130892983,-0.00917240726708918,0.0026223947756698,0.00140545099062387,"3K-RGP reference (unlabelled)"
"IRIS_313-11751",0.0140351007043083,-0.00602284925102923,0.00181753953167306,0.00124438799918881,"3K-RGP reference (unlabelled)"
"IRIS_313-11752",0.0150401643141715,-0.00890381742923527,0.00270584160925283,0.0029140689868127,"3K-RGP reference (unlabelled)"
"IRIS_313-11753",0.0144439119773914,-0.00729873099487524,0.00222822231058865,0.00335193067073477,"3K-RGP reference (unlabelled)"
"IRIS_313-11754",-0.0073373291505602,0.0078822162938975,-0.0181308591853772,0.0117226524175835,"3K-RGP reference (unlabelled)"
"IRIS_313-11755",-0.028856151648958,-0.00403386758584635,-0.041441185247867,0.0177101132473007,"3K-RGP reference (unlabelled)"
"IRIS_313-11756",-0.0270713032773767,-0.00357833417853386,-0.0375811238510303,0.0148696735416887,"3K-RGP reference (unlabelled)"
"IRIS_313-11757",0.0150064297488928,-0.00988293330736763,-0.000380372176729596,-0.00186193272285196,"3K-RGP reference (unlabelled)"
"IRIS_313-11758",0.016180487355878,-0.00357921004122491,-0.000249396940456161,-0.00219188648787334,"3K-RGP reference (unlabelled)"
"IRIS_313-11759",-0.0280155517742732,-0.0041243433285944,-0.0398223713010714,0.0175596854632267,"3K-RGP reference (unlabelled)"
"IRIS_313-11760",0.0150854573338312,0.000998476163699456,-0.000913274664389661,-0.00151215039393542,"3K-RGP reference (unlabelled)"
"IRIS_313-11761",0.0150591803424636,0.0067496693765556,0.000224670478461589,0.00199614719032156,"3K-RGP reference (unlabelled)"
"IRIS_313-11762",0.014786894383898,-0.000298874210951284,-0.000338492399435251,-0.000974616410026933,"3K-RGP reference (unlabelled)"
"IRIS_313-11763",0.015042261675952,-0.008759915882953,0.00227123484905024,0.00152527582283603,"3K-RGP reference (unlabelled)"
"IRIS_313-11764",0.0159948395557309,-0.00841683194318032,-0.00117790068516525,-0.00149286553744295,"3K-RGP reference (unlabelled)"
"IRIS_313-11765",-0.0149142087216397,0.0172993404827035,-0.0195524329693508,-0.110501643930558,"3K-RGP reference (unlabelled)"
"IRIS_313-11766",0.00583758204199787,0.0357508463690416,0.00214132700313363,0.0105573272694785,"3K-RGP reference (unlabelled)"
"IRIS_313-11767",0.00336899164979559,0.00283096565174508,-0.00304846905136109,0.00274820664651286,"3K-RGP reference (unlabelled)"
"IRIS_313-11772",0.00914236945654932,0.0191650283162133,-0.000680744620781255,0.0067135115346138,"3K-RGP reference (unlabelled)"
"IRIS_313-11773",0.0150261967670743,-0.00629302677476026,-0.00141716073059044,-0.00192755849581858,"3K-RGP reference (unlabelled)"
"IRIS_313-11779",0.0142864384068873,-0.00972738535072162,-0.00159740495734206,-0.000166677306093051,"3K-RGP reference (unlabelled)"
"IRIS_313-11780",0.0144776007263285,-0.00908271831699458,-0.00101391703455078,-0.000257365851846721,"3K-RGP reference (unlabelled)"
"IRIS_313-11782",0.0119654984211321,0.0117644639193752,-0.000482481067277085,-0.00127032123688165,"3K-RGP reference (unlabelled)"
"IRIS_313-11783",0.0158244338497075,-0.0067832565043148,-0.000237888422688878,-0.000860497104797097,"3K-RGP reference (unlabelled)"
"IRIS_313-11784",0.0121120941162191,-0.00972300156321031,-7.92758486873875e-05,0.00227526482537526,"3K-RGP reference (unlabelled)"
"IRIS_313-11785",0.0138054887159143,-0.00900658478656757,-0.000810587928410787,-0.000291190536064919,"3K-RGP reference (unlabelled)"
"IRIS_313-11786",0.0164759421330472,-0.0108716893837044,-0.00106397190380672,-0.000524903133600928,"3K-RGP reference (unlabelled)"
"IRIS_313-11787",0.0148331656781527,-0.00247410176541107,-0.000788949392214587,-0.00270023111553792,"3K-RGP reference (unlabelled)"
"IRIS_313-11788",-0.0266230686748717,-0.00476170205224051,0.0276246242641493,-0.00722727817423934,"3K-RGP reference (unlabelled)"
"IRIS_313-11789",0.014076953832192,0.00707364103195504,0.000353335162790397,0.000764769713125995,"3K-RGP reference (unlabelled)"
"IRIS_313-11790",-0.0241760598117889,-0.0029501128032206,-0.0346238542174892,0.00622038409886424,"3K-RGP reference (unlabelled)"
"IRIS_313-11791",0.00848746314155598,0.0167232472395403,-0.00183378823917557,0.00570155449824109,"3K-RGP reference (unlabelled)"
"IRIS_313-11792",-0.028320969633555,-0.00532022106891638,-0.0392381786233592,0.0192414227937918,"3K-RGP reference (unlabelled)"
"IRIS_313-11793",0.0126908373445798,0.0111449169341122,0.000653476076839911,0.00159991927716107,"3K-RGP reference (unlabelled)"
"IRIS_313-11794",0.0144859523991706,0.00584877997006408,0.00010668556052836,0.000233065545092656,"3K-RGP reference (unlabelled)"
"IRIS_313-11795",0.0149424848412753,-0.00977464930597953,0.00370213532229626,0.0035206717174977,"3K-RGP reference (unlabelled)"
"IRIS_313-11796",0.0151089827505174,-0.00755470901430407,0.00230692216306553,0.00320818902995793,"3K-RGP reference (unlabelled)"
"IRIS_313-11797",0.0134398442510499,-0.00743990153869976,0.00282161260628845,0.00193074015811788,"3K-RGP reference (unlabelled)"
"IRIS_313-11798",0.0146570768870076,-0.00865610108041086,0.000368760055497953,0.00176539594987262,"3K-RGP reference (unlabelled)"
"IRIS_313-11799",0.0155390491187526,-0.00934249413328402,0.00252626498156022,0.00358322810602544,"3K-RGP reference (unlabelled)"
"IRIS_313-11800",-0.030256778028587,-0.00587391248678923,0.0518200217038198,-0.0028865312383756,"3K-RGP reference (unlabelled)"
"IRIS_313-11801",0.0157566463004176,-0.00699582081154213,0.00262399970522584,0.0012516677767393,"3K-RGP reference (unlabelled)"
"IRIS_313-11802",0.0146453296637224,-0.00718770020547173,0.00284961213167174,0.00247775291655726,"3K-RGP reference (unlabelled)"
"IRIS_313-11803",-0.0284567009783769,-0.00537108292646831,0.0420827060851791,-0.00553961579291182,"3K-RGP reference (unlabelled)"
"IRIS_313-11804",0.0150667488620561,-0.00830976404440638,0.00353815945045503,0.00342034608245892,"3K-RGP reference (unlabelled)"
"IRIS_313-11805",0.0152847495754907,-0.00873000693657914,0.00266094884676619,0.00215606636228493,"3K-RGP reference (unlabelled)"
"IRIS_313-11806",0.014432309370058,-0.00872671093997518,0.00314663371619654,0.00360882789453535,"3K-RGP reference (unlabelled)"
"IRIS_313-11807",0.0108144997845398,-0.00888002952783661,0.000211697679950125,0.00316936436306904,"3K-RGP reference (unlabelled)"
"IRIS_313-11808",0.00859368628019464,-0.00943582999728892,-0.000591218197691348,0.00293498393899362,"3K-RGP reference (unlabelled)"
"IRIS_313-11809",0.00418895162890094,0.0685751488634251,0.00427765931557443,0.0146613872961734,"3K-RGP reference (unlabelled)"
"IRIS_313-11810",0.0155682714725456,-0.00831544317834808,-0.00153450340445458,-0.000233318961306608,"3K-RGP reference (unlabelled)"
"IRIS_313-11811",0.0148092219504994,0.00390645471412383,3.61010096181546e-05,0.00149243890242132,"3K-RGP reference (unlabelled)"
"IRIS_313-11812",0.0161620477695291,-0.0105911117312224,-0.00129836935105063,-0.000957878907341844,"3K-RGP reference (unlabelled)"
