"sample_a","sample_b","distance"
"MTU1010","DULAR",0.343604442852024
"MTU9","DULAR",0.401287553648069
"NERICA-L-26","DULAR",0.350485786254048
"NERICA-L-42","DULAR",0.35253209700428
"NERICA-L-44","DULAR",0.34093338083363
"PARIJAT","DULAR",0.328550932568149
"Patchaiperumal","DULAR",0.311586452762923
"PEH-KUH-TSAO-TU","DULAR",0.398111863199145
"PMK-2","DULAR",0.336123975774849
"PRASAD-1","DULAR",0.403116045845272
"PUSASUGANDH5","DULAR",0.32309889325241
"PUSA1121","DULAR",0.284780239738467
"Pusa1121-SN12","DULAR",0.290782735918069
"PUSA44","DULAR",0.335285505124451
"PUSABASMATI6","DULAR",0.400216528329123
"PUSASUGANDH2","DULAR",0.426229508196721
"RASI","DULAR",0.345330380214101
"RKVY-104","DULAR",0.175826149425287
"RKVY-143","DULAR",0.317712045616536
"RKVY-28","DULAR",0.183783783783784
"R-RF-44","DULAR",0.344141884629165
"RRF-78","DULAR",0.268266475644699
"Sadabahar","DULAR",0.39167862266858
"SAFRI-17","DULAR",0.414625360230548
"SAHBHAGIDHAN","DULAR",0.326950608446671
"SATABHAMA","DULAR",0.418812589413448
"SERATOES","DULAR",0.174346879535559
"SERETY","DULAR",0.401214719542694
"SHAKU","DULAR",0.406367041198502
"SR1-3-1","DULAR",0.412410071942446
"SUWEON","DULAR",0.365118021730985
"SWARNA","DULAR",0.335376848178868
"VANAPRAVA","DULAR",0.172979797979798
"VANDANA","DULAR",0.26036036036036
"Wayrarem","DULAR",0.333333333333333
"281785","EYPO",0.334
"282803","EYPO",0.230963551064598
"299554","EYPO",0.270070292267851
"356457","EYPO",0.240767300107565
"376579","EYPO",0.314393939393939
"376851","EYPO",0.319555717407138
"377448","EYPO",0.225326560232221
"377705","EYPO",0.240687160940325
"384190","EYPO",0.362418537291817
"426049","EYPO",0.241100323624595
"438644","EYPO",0.225847612103536
"ADAYSEL","EYPO",0.265875912408759
"AbhayaXDagadesi","EYPO",0.251988430947216
"ABHISEK","EYPO",0.359898107714702
"ABOR-A-1","EYPO",0.255531374682626
"ANJALI","EYPO",0.338330924855491
"Annada","EYPO",0.421579330422125
"Apo","EYPO",0.275949367088608
"ARC10319","EYPO",0.247997086671522
"ARC12071","EYPO",0.326681049982021
"ARNAPURNA","EYPO",0.341963322545847
"ASD16","EYPO",0.342753623188406
"AUS257","EYPO",0.364264919941776
"BAKAL","EYPO",0.264673514306676
"BAM1057","EYPO",0.283576642335766
"BAM1098","EYPO",0.269539810080351
"BAM1659","EYPO",0.346013167520117
"BAM1689","EYPO",0.26078216374269
"BAM1708","EYPO",0.278610603290676
"BAM1812","EYPO",0.231955023576351
"BAM2096","EYPO",0.335616438356164
"BAM2166","EYPO",0.350515463917526
"BAM247","EYPO",0.247742867461177
"BAM2574","EYPO",0.332128659197687
"BAM2680","EYPO",0.339169675090253
"BAM3154","EYPO",0.222059897735573
"BAM3181","EYPO",0.344372059355773
"BAM326","EYPO",0.294384057971015
"BAM328","EYPO",0.248014440433213
"BAM350","EYPO",0.222349351639969
"BAM3690","EYPO",0.250456037942357
"BAM4009","EYPO",0.287801314828342
"BAM4054","EYPO",0.333333333333333
"BAM4138","EYPO",0.386613021214338
"BAM4168","EYPO",0.38582966226138
"BAM4234","EYPO",0.361432706222865
"BAM4254","EYPO",0.361856417693981
"BAM4477","EYPO",0.244569152787835
"BAM4496","EYPO",0.255847427132062
"BAM4510","EYPO",0.376093294460641
"BAM4521","EYPO",0.371098053617334
"BAM4534","EYPO",0.289397240377632
"BAM4797","EYPO",0.334351419331656
"BAM491","EYPO",0.246550472040668
"BAM4928","EYPO",0.342191481616309
"BAM5110","EYPO",0.354627949183303
"BAM56","EYPO",0.357557085900689
"BAM5779","EYPO",0.396526508226691
"BAM5850","EYPO",0.306581352833638
"BAM6921","EYPO",0.260775081492213
"BAM712","EYPO",0.419646081617913
"BAM742","EYPO",0.421704297159505
"BAM7429","EYPO",0.225940665701881
"BAM7449","EYPO",0.296370967741935
"BAM747","EYPO",0.421234119782214
"BAM759","EYPO",0.240542606037447
"BAM766","EYPO",0.421120058565154
"BAM807","EYPO",0.394698620188816
"BAM811","EYPO",0.268244219653179
"BAM812","EYPO",0.363553779069767
"BAM819","EYPO",0.337450054486015
"BAM8296","EYPO",0.252161383285303
"BAM8305","EYPO",0.25609756097561
"BAM8315","EYPO",0.398724954462659
"BAM8364","EYPO",0.341636363636364
"BAMAWPYAN","EYPO",0.36641081871345
"BENAMURI","EYPO",0.331161780673181
"BLACKGORA","EYPO",0.344560518731988
"CGR1656","EYPO",0.23252444766389
"CGR1679","EYPO",0.325568797399783
"CGR2012","EYPO",0.323305545487495
"CO18","EYPO",0.328102453102453
"CRDHAN-204","EYPO",0.368211440984794
"CR143-2-2","EYPO",0.279912980420595
"CR262-4","EYPO",0.279241877256318
"CROSSA","EYPO",0.320938628158845
"DULAR","EYPO",0.287691187181355
"EYPO","EYPO",0
"EYPO-2","EYPO",0.349005424954792
"FULKATI","EYPO",0.289416058394161
"Ghanteswari","EYPO",0.256044749188019
"GHATIKAMMANANGARHAR","EYPO",0.344920749279539
"GotrabiDhan","EYPO",0.243770314192849
"GP-145-37","EYPO",0.330328164442842
"GP-145-51","EYPO",0.22819399203764
"HARBHOONDI","EYPO",0.376538740043447
"HongZuiEr","EYPO",0.252183406113537
"IndrabaruniDhan","EYPO",0.248646697942981
"IR74371-54-1-1","EYPO",0.271958243340533
"IR77298-14-1-2-10","EYPO",0.260204081632653
"IR77298-5-6-18","EYPO",0.254884225759768
"IR83383-B-B-129-4","EYPO",0.251357220412595
"IR83388-B-B108-3","EYPO",0.263758146270818
"IR87707-445-B-B","EYPO",0.245674116798846
"IR87707-446-B-B","EYPO",0.251003283473185
"IRROEPYO","EYPO",0.363873370577281
"KALINGA-1","EYPO",0.250361794500724
"KANGRO","EYPO",0.324290334171757
"KHAODAWTAI","EYPO",0.348892117689793
"MANDRIRAVINA","EYPO",0.328170028818444
"MAUDAMANI","EYPO",0.365349764407394
"MOROBEREKAN","EYPO",0.34349593495935
"MTU1010","EYPO",0.258526850507983
"MTU9","EYPO",0.329418142392483
"NERICA-L-26","EYPO",0.260909090909091
"NERICA-L-42","EYPO",0.262806637806638
"NERICA-L-44","EYPO",0.243238369996394
"PARIJAT","EYPO",0.257696486780152
"Patchaiperumal","EYPO",0.240440115440115
"PEH-KUH-TSAO-TU","EYPO",0.325405405405405
"PMK-2","EYPO",0.253871083903493
"PRASAD-1","EYPO",0.346613545816733
"PUSASUGANDH5","EYPO",0.248736462093863
"PUSA1121","EYPO",0.295621780721118
"Pusa1121-SN12","EYPO",0.293791574279379
"PUSA44","EYPO",0.260644205849685
"PUSABASMATI6","EYPO",0.359751643535427
"PUSASUGANDH2","EYPO",0.350684438040346
"RASI","EYPO",0.258562918838421
"RKVY-104","EYPO",0.278142076502732
"RKVY-143","EYPO",0.167925206760158
"RKVY-28","EYPO",0.282219788243885
"R-RF-44","EYPO",0.260507246376812
"RRF-78","EYPO",0.24646611090975
"Sadabahar","EYPO",0.321895424836601
"SAFRI-17","EYPO",0.346615720524017
"SAHBHAGIDHAN","EYPO",0.254252623959464
"SATABHAMA","EYPO",0.360477741585233
"SERATOES","EYPO",0.291620727673649
"SERETY","EYPO",0.327910339840926
"SHAKU","EYPO",0.367184539598333
"SR1-3-1","EYPO",0.354492542742816
"SUWEON","EYPO",0.324252743094968
"SWARNA","EYPO",0.262946754194019
"VANAPRAVA","EYPO",0.285009140767824
"VANDANA","EYPO",0.28287795992714
"Wayrarem","EYPO",0.276430123099203
"281785","EYPO-2",0.204448398576512
"282803","EYPO-2",0.304209409267775
"299554","EYPO-2",0.353742732558139
"356457","EYPO-2",0.276565798733286
"376579","EYPO-2",0.239738145789101
"376851","EYPO-2",0.228653090389425
"377448","EYPO-2",0.358645276292335
"377705","EYPO-2",0.294858156028369
"384190","EYPO-2",0.306382978723404
"426049","EYPO-2",0.274267560889516
"438644","EYPO-2",0.302678571428571
"ADAYSEL","EYPO-2",0.37755467909645
"AbhayaXDagadesi","EYPO-2",0.31629392971246
"ABHISEK","EYPO-2",0.23598714744734
"ABOR-A-1","EYPO-2",0.116915422885572
"ANJALI","EYPO-2",0.226645435244161
"Annada","EYPO-2",0.343014967925873
"Apo","EYPO-2",0.351687388987567
"ARC10319","EYPO-2",0.324946466809422
"ARC12071","EYPO-2",0.189527503526093
"ARNAPURNA","EYPO-2",0.216201906106601
"ASD16","EYPO-2",0.210152644657437
"AUS257","EYPO-2",0.228474455162558
"BAKAL","EYPO-2",0.401798561151079
"BAM1057","EYPO-2",0.403694404591105
"BAM1098","EYPO-2",0.39996408045977
"BAM1659","EYPO-2",0.201040172166428
"BAM1689","EYPO-2",0.389845712235379
"BAM1708","EYPO-2",0.397845601436266
"BAM1812","EYPO-2",0.336894586894587
"BAM2096","EYPO-2",0.242402826855124
"BAM2166","EYPO-2",0.294160057678443
"BAM247","EYPO-2",0.307842441447835
"BAM2574","EYPO-2",0.236096351399221
"BAM2680","EYPO-2",0.189270538243626
"BAM3154","EYPO-2",0.338061041292639
"BAM3181","EYPO-2",0.233747779751332
"BAM326","EYPO-2",0.221867234646787
"BAM328","EYPO-2",0.341610500177368
"BAM350","EYPO-2",0.362763554216867
"BAM3690","EYPO-2",0.331663685152057
"BAM4009","EYPO-2",0.405724508050089
"BAM4054","EYPO-2",0.168664081776524
"BAM4138","EYPO-2",0.315883829329509
"BAM4168","EYPO-2",0.267337405677327
"BAM4234","EYPO-2",0.237850301525364
"BAM4254","EYPO-2",0.240576102418208
"BAM4477","EYPO-2",0.323005698005698
"BAM4496","EYPO-2",0.336161187698834
"BAM4510","EYPO-2",0.306716684530189
"BAM4521","EYPO-2",0.308066258552395
"BAM4534","EYPO-2",0.411733238231098
"BAM4797","EYPO-2",0.238884968242766
"BAM491","EYPO-2",0.358796296296296
"BAM4928","EYPO-2",0.289774758670004
"BAM5110","EYPO-2",0.217028083896196
"BAM56","EYPO-2",0.297047314123088
"BAM5779","EYPO-2",0.301433691756272
"BAM5850","EYPO-2",0.420495333811917
"BAM6921","EYPO-2",0.335881934566145
"BAM712","EYPO-2",0.340417995040737
"BAM742","EYPO-2",0.339451176051319
"BAM7429","EYPO-2",0.33546552949538
"BAM7449","EYPO-2",0.409270571325907
"BAM747","EYPO-2",0.341693347563145
"BAM759","EYPO-2",0.348013493253373
"BAM766","EYPO-2",0.336796847008241
"BAM807","EYPO-2",0.300498753117207
"BAM811","EYPO-2",0.337646224742999
"BAM812","EYPO-2",0.22913694721826
"BAM819","EYPO-2",0.211517952364024
"BAM8296","EYPO-2",0.317232837933475
"BAM8305","EYPO-2",0.321364773133262
"BAM8315","EYPO-2",0.315112540192926
"BAM8364","EYPO-2",0.190594941218383
"BAMAWPYAN","EYPO-2",0.30254662840746
"BENAMURI","EYPO-2",0.210255500354862
"BLACKGORA","EYPO-2",0.226951607205934
"CGR1656","EYPO-2",0.320376286829961
"CGR1679","EYPO-2",0.223562810503903
"CGR2012","EYPO-2",0.225789286981199
"CO18","EYPO-2",0.180918727915194
"CRDHAN-204","EYPO-2",0.248403122782115
"CR143-2-2","EYPO-2",0.339025257915333
"CR262-4","EYPO-2",0.335579992905286
"CROSSA","EYPO-2",0.222791519434629
"DULAR","EYPO-2",0.417352415026834
"EYPO","EYPO-2",0.349005424954792
"EYPO-2","EYPO-2",0
"FULKATI","EYPO-2",0.408960573476703
"Ghanteswari","EYPO-2",0.254429482636428
"GHATIKAMMANANGARHAR","EYPO-2",0.205716302046577
"GotrabiDhan","EYPO-2",0.301309271054494
"GP-145-37","EYPO-2",0.237093352192362
"GP-145-51","EYPO-2",0.33321479374111
"HARBHOONDI","EYPO-2",0.247869318181818
"HongZuiEr","EYPO-2",0.322983583154889
"IndrabaruniDhan","EYPO-2",0.326025459688826
"IR74371-54-1-1","EYPO-2",0.334512022630834
"IR77298-14-1-2-10","EYPO-2",0.336253128351806
"IR77298-5-6-18","EYPO-2",0.342674707343029
"IR83383-B-B-129-4","EYPO-2",0.319843805466809
"IR83388-B-B108-3","EYPO-2",0.318133427963094
"IR87707-445-B-B","EYPO-2",0.329858657243816
"IR87707-446-B-B","EYPO-2",0.336497134670487
"IRROEPYO","EYPO-2",0.275673707210488
"KALINGA-1","EYPO-2",0.280851063829787
"KANGRO","EYPO-2",0.18564880112835
"KHAODAWTAI","EYPO-2",0.185988620199147
"MANDRIRAVINA","EYPO-2",0.182492057889163
"MAUDAMANI","EYPO-2",0.225169099323603
"MOROBEREKAN","EYPO-2",0.442126269956459
"MTU1010","EYPO-2",0.311320754716981
"MTU9","EYPO-2",0.187610619469027
"NERICA-L-26","EYPO-2",0.34941050375134
"NERICA-L-42","EYPO-2",0.351753453772582
"NERICA-L-44","EYPO-2",0.330913597733711
"PARIJAT","EYPO-2",0.322838847385272
"Patchaiperumal","EYPO-2",0.311217268223638
"PEH-KUH-TSAO-TU","EYPO-2",0.185204802259887
"PMK-2","EYPO-2",0.117055084745763
"PRASAD-1","EYPO-2",0.200496806245564
"PUSASUGANDH5","EYPO-2",0.326786978060863
"PUSA1121","EYPO-2",0.389830508474576
"Pusa1121-SN12","EYPO-2",0.386371873867343
"PUSA44","EYPO-2",0.317422867513612
"PUSABASMATI6","EYPO-2",0.271750805585392
"PUSASUGANDH2","EYPO-2",0.229056203605514
"RASI","EYPO-2",0.253477306002928
"RKVY-104","EYPO-2",0.40939957112223
"RKVY-143","EYPO-2",0.321946902654867
"RKVY-28","EYPO-2",0.401612903225806
"R-RF-44","EYPO-2",0.336118023462496
"RRF-78","EYPO-2",0.344017094017094
"Sadabahar","EYPO-2",0.236683238636364
"SAFRI-17","EYPO-2",0.206669044222539
"SAHBHAGIDHAN","EYPO-2",0.318133427963094
"SATABHAMA","EYPO-2",0.227224388514711
"SERATOES","EYPO-2",0.41101083032491
"SERETY","EYPO-2",0.181126062322946
"SHAKU","EYPO-2",0.256324404761905
"SR1-3-1","EYPO-2",0.229070181688636
"SUWEON","EYPO-2",0.230326651818857
"SWARNA","EYPO-2",0.339055793991416
"VANAPRAVA","EYPO-2",0.401509705248023
"VANDANA","EYPO-2",0.389385275196569
"Wayrarem","EYPO-2",0.35439658241367
"281785","FULKATI",0.410334893770256
"282803","FULKATI",0.330057183702645
"299554","FULKATI",0.32985347985348
"356457","FULKATI",0.331734186211798
"376579","FULKATI",0.391949910554562
"376851","FULKATI",0.389891696750903
"377448","FULKATI",0.314321698452681
"377705","FULKATI",0.335831548893647
"384190","FULKATI",0.288199426111908
"426049","FULKATI",0.332679971489665
"438644","FULKATI",0.328102453102453
"ADAYSEL","FULKATI",0.251897361763643
"AbhayaXDagadesi","FULKATI",0.326048011465425
"ABHISEK","FULKATI",0.412941600576784
"ABOR-A-1","FULKATI",0.328427853553482
"ANJALI","FULKATI",0.408944543828265
"Annada","FULKATI",0.400144196106705
"Apo","FULKATI",0.318165532067359
"ARC10319","FULKATI",0.319244604316547
"ARC12071","FULKATI",0.393302458140363
"ARNAPURNA","FULKATI",0.404846756949394
"ASD16","FULKATI",0.404343144292893
"AUS257","FULKATI",0.398485394879192
"BAKAL","FULKATI",0.192321622600507
"BAM1057","FULKATI",0.168413444163354
"BAM1098","FULKATI",0.234346724574738
"BAM1659","FULKATI",0.404390420899855
"BAM1689","FULKATI",0.226086956521739
"BAM1708","FULKATI",0.21304347826087
"BAM1812","FULKATI",0.313869924541861
"BAM2096","FULKATI",0.374955341193283
"BAM2166","FULKATI",0.321793002915452
"BAM247","FULKATI",0.327777777777778
"BAM2574","FULKATI",0.395123700250986
"BAM2680","FULKATI",0.414817465998568
"BAM3154","FULKATI",0.311276287164612
"BAM3181","FULKATI",0.397058823529412
"BAM326","FULKATI",0.387652548456569
"BAM328","FULKATI",0.297784923186852
"BAM350","FULKATI",0.241575160923892
"BAM3690","FULKATI",0.319314079422383
"BAM4009","FULKATI",0.210212919523638
"BAM4054","FULKATI",0.415181753385602
"BAM4138","FULKATI",0.266292541636495
"BAM4168","FULKATI",0.336426491994178
"BAM4234","FULKATI",0.405487804878049
"BAM4254","FULKATI",0.406227501799856
"BAM4477","FULKATI",0.320466786355476
"BAM4496","FULKATI",0.304309116809117
"BAM4510","FULKATI",0.238009376126938
"BAM4521","FULKATI",0.27882866496908
"BAM4534","FULKATI",0.125583064226767
"BAM4797","FULKATI",0.375934496262015
"BAM491","FULKATI",0.264028776978417
"BAM4928","FULKATI",0.317443120260022
"BAM5110","FULKATI",0.408698777857656
"BAM56","FULKATI",0.289048473967684
"BAM5779","FULKATI",0.394384057971015
"BAM5850","FULKATI",0.161913357400722
"BAM6921","FULKATI",0.326633165829146
"BAM712","FULKATI",0.396706050841389
"BAM742","FULKATI",0.401334776334776
"BAM7429","FULKATI",0.307457870204374
"BAM7449","FULKATI",0.119400289017341
"BAM747","FULKATI",0.400467121810995
"BAM759","FULKATI",0.258503401360544
"BAM766","FULKATI",0.399165759883932
"BAM807","FULKATI",0.392252252252252
"BAM811","FULKATI",0.314556509298999
"BAM812","FULKATI",0.396433717579251
"BAM819","FULKATI",0.40435878962536
"BAM8296","FULKATI",0.331488754016423
"BAM8305","FULKATI",0.335493160547156
"BAM8315","FULKATI",0.357246114925913
"BAM8364","FULKATI",0.386731391585761
"BAMAWPYAN","FULKATI",0.266243194192378
"BENAMURI","FULKATI",0.392139267767408
"BLACKGORA","FULKATI",0.404642857142857
"CGR1656","FULKATI",0.309651955507714
"CGR1679","FULKATI",0.39147564469914
"CGR2012","FULKATI",0.397343862167983
"CO18","FULKATI",0.386030725259021
"CRDHAN-204","FULKATI",0.405667144906743
"CR143-2-2","FULKATI",0.317594254937163
"CR262-4","FULKATI",0.320278969957081
"CROSSA","FULKATI",0.392205934930282
"DULAR","FULKATI",0.165107913669065
"EYPO","FULKATI",0.289416058394161
"EYPO-2","FULKATI",0.408960573476703
"FULKATI","FULKATI",0
"Ghanteswari","FULKATI",0.323792486583184
"GHATIKAMMANANGARHAR","FULKATI",0.412236889047449
"GotrabiDhan","FULKATI",0.324633535931355
"GP-145-37","FULKATI",0.390636168691923
"GP-145-51","FULKATI",0.310283052669294
"HARBHOONDI","FULKATI",0.402797704447633
"HongZuiEr","FULKATI",0.328288288288288
"IndrabaruniDhan","FULKATI",0.33018194791295
"IR74371-54-1-1","FULKATI",0.32529474812433
"IR77298-14-1-2-10","FULKATI",0.326534296028881
"IR77298-5-6-18","FULKATI",0.326234788833214
"IR83383-B-B-129-4","FULKATI",0.33183776022972
"IR83388-B-B108-3","FULKATI",0.321812320916905
"IR87707-445-B-B","FULKATI",0.329403358342265
"IR87707-446-B-B","FULKATI",0.328628302569671
"IRROEPYO","FULKATI",0.284053156146179
"KALINGA-1","FULKATI",0.333273703041145
"KANGRO","FULKATI",0.394230769230769
"KHAODAWTAI","FULKATI",0.412738395106153
"MANDRIRAVINA","FULKATI",0.384189864382584
"MAUDAMANI","FULKATI",0.412167026637869
"MOROBEREKAN","FULKATI",0.328696925329429
"MTU1010","FULKATI",0.338066139468009
"MTU9","FULKATI",0.395773638968481
"NERICA-L-26","FULKATI",0.335372436128104
"NERICA-L-42","FULKATI",0.33547466095646
"NERICA-L-44","FULKATI",0.332857652515162
"PARIJAT","FULKATI",0.32262118491921
"Patchaiperumal","FULKATI",0.302749018207783
"PEH-KUH-TSAO-TU","FULKATI",0.39154477345701
"PMK-2","FULKATI",0.328163992869875
"PRASAD-1","FULKATI",0.402404018658055
"PUSASUGANDH5","FULKATI",0.326001430615165
"PUSA1121","FULKATI",0.280794460641399
"Pusa1121-SN12","FULKATI",0.287097953216374
"PUSA44","FULKATI",0.330589096231248
"PUSABASMATI6","FULKATI",0.394793926247288
"PUSASUGANDH2","FULKATI",0.411186561829878
"RASI","FULKATI",0.334689349112426
"RKVY-104","FULKATI",0.206654676258993
"RKVY-143","FULKATI",0.313280971081757
"RKVY-28","FULKATI",0.195369030390738
"R-RF-44","FULKATI",0.334829443447038
"RRF-78","FULKATI",0.276980996773037
"Sadabahar","FULKATI",0.371675053918045
"SAFRI-17","FULKATI",0.403068592057762
"SAHBHAGIDHAN","FULKATI",0.321903052064632
"SATABHAMA","FULKATI",0.407739161590828
"SERATOES","FULKATI",0.143142961076755
"SERETY","FULKATI",0.390977443609023
"SHAKU","FULKATI",0.396123447497177
"SR1-3-1","FULKATI",0.407847372210223
"SUWEON","FULKATI",0.377585558480632
"SWARNA","FULKATI",0.32990990990991
"VANAPRAVA","FULKATI",0.169011544011544
"VANDANA","FULKATI",0.26647461289161
"Wayrarem","FULKATI",0.31718693936132
"281785","Ghanteswari",0.326923076923077
"282803","Ghanteswari",0.21095406360424
"299554","Ghanteswari",0.25199709513435
"356457","Ghanteswari",0.164850615114235
"376579","Ghanteswari",0.342998585572843
"376851","Ghanteswari",0.333689839572193
"377448","Ghanteswari",0.233558478492712
"377705","Ghanteswari",0.176917638741605
"384190","Ghanteswari",0.40709219858156
"426049","Ghanteswari",0.164376321353066
"438644","Ghanteswari",0.210592011412268
"ADAYSEL","Ghanteswari",0.278632784538296
"AbhayaXDagadesi","Ghanteswari",0.221099290780142
"ABHISEK","Ghanteswari",0.345454545454545
"ABOR-A-1","Ghanteswari",0.152096659559346
"ANJALI","Ghanteswari",0.334041047416844
"Annada","Ghanteswari",0.427807486631016
"Apo","Ghanteswari",0.267009213323884
"ARC10319","Ghanteswari",0.21471846044191
"ARC12071","Ghanteswari",0.31311706629055
"ARNAPURNA","Ghanteswari",0.280246913580247
"ASD16","Ghanteswari",0.299360795454545
"AUS257","Ghanteswari",0.322805139186295
"BAKAL","Ghanteswari",0.318671454219031
"BAM1057","Ghanteswari",0.326647564469914
"BAM1098","Ghanteswari",0.323371510379384
"BAM1659","Ghanteswari",0.334888729361091
"BAM1689","Ghanteswari",0.309677419354839
"BAM1708","Ghanteswari",0.315412186379928
"BAM1812","Ghanteswari",0.222143364088006
"BAM2096","Ghanteswari",0.348763250883392
"BAM2166","Ghanteswari",0.400432120993878
"BAM247","Ghanteswari",0.209454674220963
"BAM2574","Ghanteswari",0.327243703440936
"BAM2680","Ghanteswari",0.286827195467422
"BAM3154","Ghanteswari",0.24328197778574
"BAM3181","Ghanteswari",0.309996455157745
"BAM326","Ghanteswari",0.323456352022711
"BAM328","Ghanteswari",0.242472546935884
"BAM350","Ghanteswari",0.258433283358321
"BAM3690","Ghanteswari",0.224347515194852
"BAM4009","Ghanteswari",0.335239456754825
"BAM4054","Ghanteswari",0.280148095909732
"BAM4138","Ghanteswari",0.421354353278395
"BAM4168","Ghanteswari",0.38300935925126
"BAM4234","Ghanteswari",0.344980489535296
"BAM4254","Ghanteswari",0.345551601423488
"BAM4477","Ghanteswari",0.215351812366738
"BAM4496","Ghanteswari",0.207347227128223
"BAM4510","Ghanteswari",0.413183279742765
"BAM4521","Ghanteswari",0.411987041036717
"BAM4534","Ghanteswari",0.326327039543997
"BAM4797","Ghanteswari",0.328812962310673
"BAM491","Ghanteswari",0.272970085470085
"BAM4928","Ghanteswari",0.392142857142857
"BAM5110","Ghanteswari",0.320056899004267
"BAM56","Ghanteswari",0.405184659090909
"BAM5779","Ghanteswari",0.404411764705882
"BAM5850","Ghanteswari",0.348728965270319
"BAM6921","Ghanteswari",0.227450284090909
"BAM712","Ghanteswari",0.428470254957507
"BAM742","Ghanteswari",0.426176890156919
"BAM7429","Ghanteswari",0.229868747782902
"BAM7449","Ghanteswari",0.319683908045977
"BAM747","Ghanteswari",0.42674253200569
"BAM759","Ghanteswari",0.256736526946108
"BAM766","Ghanteswari",0.425008970218873
"BAM807","Ghanteswari",0.402708481824661
"BAM811","Ghanteswari",0.242112725983694
"BAM812","Ghanteswari",0.332858161083393
"BAM819","Ghanteswari",0.315461346633416
"BAM8296","Ghanteswari",0.209865629420085
"BAM8305","Ghanteswari",0.201888809693514
"BAM8315","Ghanteswari",0.417977126518942
"BAM8364","Ghanteswari",0.291814946619217
"BAMAWPYAN","Ghanteswari",0.411437791323055
"BENAMURI","Ghanteswari",0.283990060347888
"BLACKGORA","Ghanteswari",0.322324267043448
"CGR1656","Ghanteswari",0.180752840909091
"CGR1679","Ghanteswari",0.329907866761162
"CGR2012","Ghanteswari",0.327476038338658
"CO18","Ghanteswari",0.313912429378531
"CRDHAN-204","Ghanteswari",0.342553191489362
"CR143-2-2","Ghanteswari",0.251242897727273
"CR262-4","Ghanteswari",0.250619469026549
"CROSSA","Ghanteswari",0.3273788468341
"DULAR","Ghanteswari",0.332857142857143
"EYPO","Ghanteswari",0.256044749188019
"EYPO-2","Ghanteswari",0.254429482636428
"FULKATI","Ghanteswari",0.323792486583184
"Ghanteswari","Ghanteswari",0
"GHATIKAMMANANGARHAR","Ghanteswari",0.301128349788434
"GotrabiDhan","Ghanteswari",0.204987619384506
"GP-145-37","Ghanteswari",0.332272887946271
"GP-145-51","Ghanteswari",0.233333333333333
"HARBHOONDI","Ghanteswari",0.341909155429382
"HongZuiEr","Ghanteswari",0.217368045649073
"IndrabaruniDhan","Ghanteswari",0.22165312610385
"IR74371-54-1-1","Ghanteswari",0.253886925795053
"IR77298-14-1-2-10","Ghanteswari",0.2419757489301
"IR77298-5-6-18","Ghanteswari",0.232731137088204
"IR83383-B-B-129-4","Ghanteswari",0.236786094359702
"IR83388-B-B108-3","Ghanteswari",0.224150141643059
"IR87707-445-B-B","Ghanteswari",0.232603320381491
"IR87707-446-B-B","Ghanteswari",0.230286738351254
"IRROEPYO","Ghanteswari",0.395476103611821
"KALINGA-1","Ghanteswari",0.161650141643059
"KANGRO","Ghanteswari",0.311091549295775
"KHAODAWTAI","Ghanteswari",0.276629853936587
"MANDRIRAVINA","Ghanteswari",0.312787001059696
"MAUDAMANI","Ghanteswari",0.326156583629893
"MOROBEREKAN","Ghanteswari",0.364820846905538
"MTU1010","Ghanteswari",0.227418207681366
"MTU9","Ghanteswari",0.316041076487252
"NERICA-L-26","Ghanteswari",0.25972172672137
"NERICA-L-42","Ghanteswari",0.263633144475921
"NERICA-L-44","Ghanteswari",0.223753976670201
"PARIJAT","Ghanteswari",0.2272565742715
"Patchaiperumal","Ghanteswari",0.207773851590106
"PEH-KUH-TSAO-TU","Ghanteswari",0.31095406360424
"PMK-2","Ghanteswari",0.150494001411433
"PRASAD-1","Ghanteswari",0.307487579843861
"PUSASUGANDH5","Ghanteswari",0.223753976670201
"PUSA1121","Ghanteswari",0.296356421356421
"Pusa1121-SN12","Ghanteswari",0.288844621513944
"PUSA44","Ghanteswari",0.20221254987305
"PUSABASMATI6","Ghanteswari",0.373032904148784
"PUSASUGANDH2","Ghanteswari",0.321680790960452
"RASI","Ghanteswari",0.211517367458867
"RKVY-104","Ghanteswari",0.329525169582292
"RKVY-143","Ghanteswari",0.226598375132462
"RKVY-28","Ghanteswari",0.322898032200358
"R-RF-44","Ghanteswari",0.243785511363636
"RRF-78","Ghanteswari",0.252487562189055
"Sadabahar","Ghanteswari",0.338428723782439
"SAFRI-17","Ghanteswari",0.317273376159886
"SAHBHAGIDHAN","Ghanteswari",0.226304579339723
"SATABHAMA","Ghanteswari",0.34420418291386
"SERATOES","Ghanteswari",0.33044733044733
"SERETY","Ghanteswari",0.31411390166254
"SHAKU","Ghanteswari",0.350316102640387
"SR1-3-1","Ghanteswari",0.327156094084106
"SUWEON","Ghanteswari",0.31728624535316
"SWARNA","Ghanteswari",0.237857142857143
"VANAPRAVA","Ghanteswari",0.325985663082437
"VANDANA","Ghanteswari",0.297466095645967
"Wayrarem","Ghanteswari",0.268534941468606
"281785","GHATIKAMMANANGARHAR",0.17375132837407
"282803","GHATIKAMMANANGARHAR",0.28362676056338
"299554","GHATIKAMMANANGARHAR",0.31846098265896
"356457","GHATIKAMMANANGARHAR",0.308864751226349
